taxonID	scientificName	parentNameUsageID	kingdom	phylum	class	order	family	genus	taxonRank	furtherInformationURL	taxonomicStatus	taxonRemarks	namePublishedIn	referenceID	acceptedNameUsageID	rights	rightsHolder	datasetName
urn:lsid:marinespecies.org:taxname:962	"Spintheridae Augener, 1913"	urn:lsid:marinespecies.org:taxname:155086	Animalia	Annelida	Polychaeta		Spintheridae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=962	accepted		"Augener, H. (1913). Polychaeta I. Errantia. 65-304. IN: Michaelsen, W. and Hartmeyer, R. (Ed.). Die Fauna SÌ_dwest-Australiens. <em>Ergebnisse der Hamburger sÌ_dwest-australischen Forschungsreise 1905. Volume IV, Lieferung 5. Gustav Fischer. Jena.</em> "	WoRMS:citation:962	urn:lsid:marinespecies.org:taxname:962			
urn:lsid:marinespecies.org:taxname:963	Eunicea	urn:lsid:marinespecies.org:taxname:895	Animalia	Annelida	Polychaeta	Eunicida			superfamily	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=963	synonym	Superfluous name and rank		WoRMS:citation:963	urn:lsid:marinespecies.org:taxname:963			
urn:lsid:marinespecies.org:taxname:965	"Onuphidae Kinberg, 1865"	urn:lsid:marinespecies.org:taxname:895	Animalia	Annelida	Polychaeta	Eunicida	Onuphidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=965	accepted		"Kinberg, J. G. H. 1865. Annulata nova. ÌÐfversigt af KÌ¦niglich Vetenskapsakademiens fÌ¦rhandlingar, Stockholm, 21(10): 559-574."	WoRMS:citation:965	urn:lsid:marinespecies.org:taxname:965			
urn:lsid:marinespecies.org:taxname:966	"Eunicidae Berthold, 1827"	urn:lsid:marinespecies.org:taxname:895	Animalia	Annelida	Polychaeta	Eunicida	Eunicidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=966	accepted			WoRMS:citation:966	urn:lsid:marinespecies.org:taxname:966			
urn:lsid:marinespecies.org:taxname:967	"Lumbrineridae Schmarda, 1861"	urn:lsid:marinespecies.org:taxname:895	Animalia	Annelida	Polychaeta	Eunicida	Lumbrineridae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=967	accepted			WoRMS:citation:967	urn:lsid:marinespecies.org:taxname:967			
urn:lsid:marinespecies.org:taxname:969	"Arabellidae Hartman, 1944"	urn:lsid:marinespecies.org:taxname:895	Animalia	Annelida	Polychaeta	Eunicida	Arabellidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=969	synonym	subjective synonym		WoRMS:citation:969	urn:lsid:marinespecies.org:taxname:22610			
urn:lsid:marinespecies.org:taxname:971	"Dorvilleidae Chamberlin, 1919"	urn:lsid:marinespecies.org:taxname:895	Animalia	Annelida	Polychaeta	Eunicida	Dorvilleidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=971	accepted			WoRMS:citation:971	urn:lsid:marinespecies.org:taxname:971			
urn:lsid:marinespecies.org:taxname:972	"Histriobdellidae Vaillant, 1890"	urn:lsid:marinespecies.org:taxname:155086	Animalia	Annelida	Polychaeta		Histriobdellidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=972	accepted			WoRMS:citation:972	urn:lsid:marinespecies.org:taxname:972			
urn:lsid:marinespecies.org:taxname:973	"Ichthyotomidae Eisig, 1906"	urn:lsid:marinespecies.org:taxname:930	Animalia	Annelida	Polychaeta	Phyllodocida	Ichthyotomidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=973	accepted		"Eisig, H. 1906. Ichthyotomus sanguinarius, eine auf Aalen schmarotzende Annelide. Fauna und Flora des Golfes von Neapel und der angrenzenden Meeres-Abschnitte, 28: viii, 1-300."	WoRMS:citation:973	urn:lsid:marinespecies.org:taxname:973			
urn:lsid:marinespecies.org:taxname:974	"Sternaspidae Carus, 1863"	urn:lsid:marinespecies.org:taxname:155087	Animalia	Annelida	Polychaeta	Terebellida	Sternaspidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=974	accepted		"Carus, J. Victor 1863. Vermes, in W. C. H. Peters, J.V. Carus and C.E.A. GerstÌ_cker eds., Handbuch der zoologie: Leipzig, Wilhelm Engelmann, p. 422-484."	WoRMS:citation:974	urn:lsid:marinespecies.org:taxname:974			
urn:lsid:marinespecies.org:taxname:975	"Oweniidae Rioja, 1917"	urn:lsid:marinespecies.org:taxname:901	Animalia	Annelida	Polychaeta	Sabellida	Oweniidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=975	accepted			WoRMS:citation:975	urn:lsid:marinespecies.org:taxname:975			
urn:lsid:marinespecies.org:taxname:976	"Flabelligeridae de Saint-Joseph, 1894"	urn:lsid:marinespecies.org:taxname:155087	Animalia	Annelida	Polychaeta	Terebellida	Flabelligeridae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=976	accepted		"Saint-Joseph, Arthur d‰ÛªAnthoine de. 1894. Les AnnÌ©lides polychÌ¬tes des cÌ«tes de Dinard. TroisiÌ¬me Partie. Annales des sciences naturelles, Paris, Ser. 7, 17: 1-395."	WoRMS:citation:976	urn:lsid:marinespecies.org:taxname:976			
urn:lsid:marinespecies.org:taxname:978	"Fauveliopsidae Hartman, 1971"	urn:lsid:marinespecies.org:taxname:155087	Animalia	Annelida	Polychaeta	Terebellida	Fauveliopsidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=978	accepted			WoRMS:citation:978	urn:lsid:marinespecies.org:taxname:978			
urn:lsid:marinespecies.org:taxname:979	"Sabellariidae Johnston, 1865"	urn:lsid:marinespecies.org:taxname:901	Animalia	Annelida	Polychaeta	Sabellida	Sabellariidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=979	accepted		"Johnston, George. 1865. A catalogue of the British non-parasitical worms in the collection of the British Museum. 1-365. British Museum. London. [See also separate entry for Baird supplement]"	WoRMS:citation:979	urn:lsid:marinespecies.org:taxname:979			
urn:lsid:marinespecies.org:taxname:980	"Pectinariidae Quatrefages, 1866"	urn:lsid:marinespecies.org:taxname:152292	Animalia	Annelida	Polychaeta	Terebellida	Pectinariidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=980	accepted		"Quatrefages, Armand de. 1866. Histoire naturelle des AnnelÌ©s marins et d'eau douce. AnnÌ©lides et GÌ©phyriens. <b>Volume 2.</b> PremiÌ¬re partie. 1-336. DeuxiÌ¬me Partie. 337-794. Explication des planches p.1-24. planches 1-20. Librarie EncyclopÌ©dique de Roret. Paris. "	WoRMS:citation:980	urn:lsid:marinespecies.org:taxname:980			
urn:lsid:marinespecies.org:taxname:981	"Ampharetidae Malmgren, 1866"	urn:lsid:marinespecies.org:taxname:152292	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=981	accepted			WoRMS:citation:981	urn:lsid:marinespecies.org:taxname:981			
urn:lsid:marinespecies.org:taxname:982	"Terebellidae Johnston, 1846"	urn:lsid:marinespecies.org:taxname:152292	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=982	accepted		"Johnston, George 1846. An index to the British Annelides [sic]. Annals and Magazine of Natural History, series 1, 16 (supplement to vol 16): 433-462. Plate 2.        "	WoRMS:citation:982	urn:lsid:marinespecies.org:taxname:982			
urn:lsid:marinespecies.org:taxname:983	"Trichobranchidae Malmgren, 1866"	urn:lsid:marinespecies.org:taxname:152292	Animalia	Annelida	Polychaeta	Terebellida	Trichobranchidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=983	accepted			WoRMS:citation:983	urn:lsid:marinespecies.org:taxname:983			
urn:lsid:marinespecies.org:taxname:985	"Sabellidae Latreille, 1825"	urn:lsid:marinespecies.org:taxname:901	Animalia	Annelida	Polychaeta	Sabellida	Sabellidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=985	accepted		"Latreille P. A. (1825). Familles naturelles du rÌ¬gne animal, exposÌ© succinctement et dans un ordre analytique avec l'indication de leurs genres. J. B. BailliÌ¬re <i>Paris pp. 570</i>: "	WoRMS:citation:985	urn:lsid:marinespecies.org:taxname:985			
urn:lsid:marinespecies.org:taxname:988	"Serpulidae Rafinesque, 1815"	urn:lsid:marinespecies.org:taxname:901	Animalia	Annelida	Polychaeta	Sabellida	Serpulidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=988	accepted		Rafinesque C.S. [-Schmaltz] (1815). Analyse de la Nature ou Tableau de l'univers et des corps organisÌ©s: 1-224. Palerme.	WoRMS:citation:988	urn:lsid:marinespecies.org:taxname:988			
urn:lsid:marinespecies.org:taxname:989	"Spirorbinae Chamberlin, 1919"	urn:lsid:marinespecies.org:taxname:988	Animalia	Annelida	Polychaeta	Sabellida	Serpulidae		subfamily	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=989	accepted		"Chamberlin, Ralph V. 1919. The Annelida Polychaeta  [Albatross Expeditions]. Memoirs of the Museum of Comparative Zoology at Harvard College, 48: 1-514."	WoRMS:citation:989	urn:lsid:marinespecies.org:taxname:989			
urn:lsid:marinespecies.org:taxname:992	"Nerillidae Levinsen, 1883"	urn:lsid:marinespecies.org:taxname:155086	Animalia	Annelida	Polychaeta		Nerillidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=992	accepted			WoRMS:citation:992	urn:lsid:marinespecies.org:taxname:992			
urn:lsid:marinespecies.org:taxname:993	"Polygordiidae Czerniavsky, 1881"	urn:lsid:marinespecies.org:taxname:155086	Animalia	Annelida	Polychaeta		Polygordiidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=993	accepted		"Czerniavsky, Voldemaro 1881. Material ad zoographiam Ponticam comparatam. Fasc. III Vermes. Bulletin de la SociÌ©tÌ© ImpÌ©riale des naturalistes de Moscou (= Byulletin' Moskovskogo obshchestva ispytatelei prirody), 55(4): 211-363."	WoRMS:citation:993	urn:lsid:marinespecies.org:taxname:993			
urn:lsid:marinespecies.org:taxname:994	"Protodrilidae Hatschek, 1888"	urn:lsid:marinespecies.org:taxname:155086	Animalia	Annelida	Polychaeta		Protodrilidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=994	accepted		"Hatschek, B. 1888-1891. Lehrbuch der Zoologie, eine morphologische ÌÏbersicht des Thierreiches zur EinfÌ_hrung in das Studium dieser Wissenschaft: Jena, Gustav Fischer. vol. 1 [1888], pp. i-iv, 1-144, vol. 2 [1889], pp. 145-304; vol. 3 [1891], pp. 305-432"	WoRMS:citation:994	urn:lsid:marinespecies.org:taxname:994			
urn:lsid:marinespecies.org:taxname:995	"Saccocirridae Czerniavsky, 1881"	urn:lsid:marinespecies.org:taxname:155086	Animalia	Annelida	Polychaeta		Saccocirridae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=995	accepted			WoRMS:citation:995	urn:lsid:marinespecies.org:taxname:995			
urn:lsid:marinespecies.org:taxname:996	"Pisionidae Ehlers, 1901"	urn:lsid:marinespecies.org:taxname:927	Animalia	Annelida	Polychaeta	Phyllodocida	Pisionidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=996	synonym	subjective synonym	"Ehlers, E. 1901. Die Polychaeten des magellanischen und chilenischen Strandes. Ein faunistischer Versuch. Festschrift zur Feier des HundertfÌ_nfzigjÌ_hrigen Bestehens des KÌ¦niglichen Gesellschaft der Wissenschaften zu GÌ¦ttingen, Abhandlungen der Mathematisch-Physikalischen Klasse, 1901: 1-232."	WoRMS:citation:996	urn:lsid:marinespecies.org:taxname:943			
urn:lsid:marinespecies.org:taxname:1028	"Sphacelariales Migula, 1909"	urn:lsid:marinespecies.org:taxname:830	Chromista	Ochrophyta	Phaeophyceae	Sphacelariales			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1028	accepted			WoRMS:citation:1028	urn:lsid:marinespecies.org:taxname:1028			
urn:lsid:marinespecies.org:taxname:1051	Cestoda	urn:lsid:marinespecies.org:taxname:793	Animalia	Platyhelminthes	Cestoda				class	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1051	accepted			WoRMS:citation:1051	urn:lsid:marinespecies.org:taxname:1051			
urn:lsid:marinespecies.org:taxname:1053	Nemertina	urn:lsid:marinespecies.org:taxname:2	Animalia	Nemertina					phylum	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1053	accepted			WoRMS:citation:1053	urn:lsid:marinespecies.org:taxname:152391			
urn:lsid:marinespecies.org:taxname:1065	Arthropoda	urn:lsid:marinespecies.org:taxname:2	Animalia	Arthropoda					phylum	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1065	accepted			WoRMS:citation:1065	urn:lsid:marinespecies.org:taxname:1065			
urn:lsid:marinespecies.org:taxname:1066	Crustacea	urn:lsid:marinespecies.org:taxname:1065	Animalia	Arthropoda					subphylum	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1066	accepted			WoRMS:citation:1066	urn:lsid:marinespecies.org:taxname:1066			
urn:lsid:marinespecies.org:taxname:1067	"Remipedia Yager, 1981"	urn:lsid:marinespecies.org:taxname:1066	Animalia	Arthropoda	Remipedia				class	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=1067	accepted			WoRMS:citation:1067	urn:lsid:marinespecies.org:taxname:1067			
urn:lsid:marinespecies.org:taxname:1069	"Branchiopoda Latreille, 1829"	urn:lsid:marinespecies.org:taxname:1066	Animalia	Arthropoda	Branchiopoda				class	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1069	accepted			WoRMS:citation:1069	urn:lsid:marinespecies.org:taxname:1069			
urn:lsid:marinespecies.org:taxname:1070	"Maxillopoda Dahl, 1956"	urn:lsid:marinespecies.org:taxname:1066	Animalia	Arthropoda	Maxillopoda				class	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1070	accepted			WoRMS:citation:1070	urn:lsid:marinespecies.org:taxname:1070			
urn:lsid:marinespecies.org:taxname:1071	"Malacostraca Latreille, 1802"	urn:lsid:marinespecies.org:taxname:1066	Animalia	Arthropoda	Malacostraca				class	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1071	accepted			WoRMS:citation:1071	urn:lsid:marinespecies.org:taxname:1071			
urn:lsid:marinespecies.org:taxname:1076	"Cladocera Latreille, 1829"	urn:lsid:marinespecies.org:taxname:723385	Animalia	Arthropoda	Branchiopoda	Diplostraca			infraorder	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1076	accepted			WoRMS:citation:1076	urn:lsid:marinespecies.org:taxname:1076			
urn:lsid:marinespecies.org:taxname:1078	"Ostracoda Latreille, 1802"	urn:lsid:marinespecies.org:taxname:1066	Animalia	Arthropoda	Ostracoda				class	http://www.marinespecies.org/ostracoda/aphia.php?p=taxdetails&id=1078	accepted			WoRMS:citation:1078	urn:lsid:marinespecies.org:taxname:1078			
urn:lsid:marinespecies.org:taxname:1079	"Mystacocarida Pennak & Zinn, 1943"	urn:lsid:marinespecies.org:taxname:1070	Animalia	Arthropoda	Maxillopoda				subclass	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1079	accepted			WoRMS:citation:1079	urn:lsid:marinespecies.org:taxname:1079			
urn:lsid:marinespecies.org:taxname:1080	Copepoda	urn:lsid:marinespecies.org:taxname:1070	Animalia	Arthropoda	Maxillopoda				subclass	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1080	accepted			WoRMS:citation:1080	urn:lsid:marinespecies.org:taxname:1080			
urn:lsid:marinespecies.org:taxname:1081	"Branchiura Thorell, 1864"	urn:lsid:marinespecies.org:taxname:1070	Animalia	Arthropoda	Maxillopoda				subclass	http://www.marinespecies.org/copepoda/aphia.php?p=taxdetails&id=1081	accepted			WoRMS:citation:1081	urn:lsid:marinespecies.org:taxname:1081			
urn:lsid:marinespecies.org:taxname:1082	"Cirripedia Burmeister, 1834"	urn:lsid:marinespecies.org:taxname:22388	Animalia	Arthropoda	Maxillopoda				subclass	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=1082	accepted			WoRMS:citation:1082	urn:lsid:marinespecies.org:taxname:1082			
urn:lsid:marinespecies.org:taxname:1083	"Tantulocarida Boxshall & Lincoln, 1983"	urn:lsid:marinespecies.org:taxname:1070	Animalia	Arthropoda	Maxillopoda				subclass	http://www.marinespecies.org/copepoda/aphia.php?p=taxdetails&id=1083	accepted		"Boxshall, G.A. & R.J. Lincoln. 1983. Tantulocarida, a new class of Crustacea ectoparasitic on other crustaceans. Journal of Crustacean Biology 3(1):1-16, figs. 1-5. (22-ii-1983)"	WoRMS:citation:1083	urn:lsid:marinespecies.org:taxname:1083			
urn:lsid:marinespecies.org:taxname:1086	Eumalacostraca	urn:lsid:marinespecies.org:taxname:1071	Animalia	Arthropoda	Malacostraca				subclass	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1086	accepted			WoRMS:citation:1086	urn:lsid:marinespecies.org:taxname:1086			
urn:lsid:marinespecies.org:taxname:1087	"Hoplocarida Calman, 1904"	urn:lsid:marinespecies.org:taxname:1071	Animalia	Arthropoda	Malacostraca				subclass	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1087	accepted			WoRMS:citation:1087	urn:lsid:marinespecies.org:taxname:1087			
urn:lsid:marinespecies.org:taxname:1089	"Eucarida Calman, 1904"	urn:lsid:marinespecies.org:taxname:1086	Animalia	Arthropoda	Malacostraca				superorder	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1089	accepted			WoRMS:citation:1089	urn:lsid:marinespecies.org:taxname:1089			
urn:lsid:marinespecies.org:taxname:1090	"Peracarida Calman, 1904"	urn:lsid:marinespecies.org:taxname:1086	Animalia	Arthropoda	Malacostraca				superorder	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1090	accepted			WoRMS:citation:1090	urn:lsid:marinespecies.org:taxname:1090			
urn:lsid:marinespecies.org:taxname:1091	"Podocopida G.O. Sars, 1866"	urn:lsid:marinespecies.org:taxname:155944	Animalia	Arthropoda	Ostracoda	Podocopida			order	http://www.marinespecies.org/ostracoda/aphia.php?p=taxdetails&id=1091	accepted			WoRMS:citation:1091	urn:lsid:marinespecies.org:taxname:1091			
urn:lsid:marinespecies.org:taxname:1100	"Calanoida Sars, 1903"	urn:lsid:marinespecies.org:taxname:155877	Animalia	Arthropoda	Maxillopoda	Calanoida			order	http://www.marinespecies.org/copepoda/aphia.php?p=taxdetails&id=1100	accepted			WoRMS:citation:1100	urn:lsid:marinespecies.org:taxname:1100			
urn:lsid:marinespecies.org:taxname:1101	"Cyclopoida Burmeister, 1835"	urn:lsid:marinespecies.org:taxname:155879	Animalia	Arthropoda	Maxillopoda	Cyclopoida			order	http://www.marinespecies.org/copepoda/aphia.php?p=taxdetails&id=1101	accepted			WoRMS:citation:1101	urn:lsid:marinespecies.org:taxname:1101			
urn:lsid:marinespecies.org:taxname:1102	"Harpacticoida Sars, 1903"	urn:lsid:marinespecies.org:taxname:155879	Animalia	Arthropoda	Maxillopoda	Harpacticoida			order	http://www.marinespecies.org/copepoda/aphia.php?p=taxdetails&id=1102	accepted			WoRMS:citation:1102	urn:lsid:marinespecies.org:taxname:1102			
urn:lsid:marinespecies.org:taxname:1103	"Poecilostomatoida Burmeister, 1835"	urn:lsid:marinespecies.org:taxname:155879	Animalia	Arthropoda	Maxillopoda	Poecilostomatoida			order	http://www.marinespecies.org/copepoda/aphia.php?p=taxdetails&id=1103	accepted			WoRMS:citation:1103	urn:lsid:marinespecies.org:taxname:1103			
urn:lsid:marinespecies.org:taxname:1104	"Siphonostomatoida Thorell, 1859"	urn:lsid:marinespecies.org:taxname:155879	Animalia	Arthropoda	Maxillopoda	Siphonostomatoida			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1104	accepted			WoRMS:citation:1104	urn:lsid:marinespecies.org:taxname:1104			
urn:lsid:marinespecies.org:taxname:1106	"Monstrilloida Sars, 1903"	urn:lsid:marinespecies.org:taxname:155879	Animalia	Arthropoda	Maxillopoda	Monstrilloida			order	http://www.marinespecies.org/copepoda/aphia.php?p=taxdetails&id=1106	accepted			WoRMS:citation:1106	urn:lsid:marinespecies.org:taxname:1106			
urn:lsid:marinespecies.org:taxname:1107	"Thoracica Darwin, 1854"	urn:lsid:marinespecies.org:taxname:1082	Animalia	Arthropoda	Maxillopoda				superorder	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1107	accepted			WoRMS:citation:1107	urn:lsid:marinespecies.org:taxname:1107			
